CompanyCd,CompanyNm,companyPartNames,ceoNm
20101187,렌트랙 저팬,제작사,
20102088,로고 엔터테인먼트,제작사,
20101201,로그 메일 필름,제작사,
20101202,로그 픽쳐스,"제작사,배급사",
20101196,로드 무비 필름프로덕션,제작사,
20102655,로라 빅포드 프로덕션즈,제작사,
20104228,로랜스 고든 프로덕션즈,제작사,
20104227,로랜스 마크 프로덕션즈,제작사,
20101526,로렌스고든프로덕션,제작사,로렌스고든
20101203,로마르크,제작사,
20103371,로뮬러스 필름,,
20101198,로버트 시몬즈 프로덕션,제작사,
20101197,로버트 에반스 컴퍼니,제작사,
20101527,로보,기타,
20102439,로봇 코 포니 캐년 ,기타,
20102930,로빈 커쇼 프로덕션,제작사,
20103875,로빈스 엔터테인먼트,제작사,
20104255,로스 훌리건스 프로덕션즈,제작사,
20104256,로스트 솔 프로덕션즈,제작사,
20102712,로야빈 미디어 인터네셔널,기타,
20103927,로얄 오크 엔터테인먼트,제작사,
20102117,로얄 컬리지 오브 아트,제작사,
20102187,로이 앤더슨 필름프로덕션,제작사,
20103759,로작 필름,제작사,
20101200,로저 번바움 프로덕션,제작사,
20102595,로젠버그 스튜디오,제작사,
20102984,로젬 필름,제작사,
20103579,로즈 로드 앤 코뮤니카도,기타,
20102025,로컬 필름즈,"제작사,배급사",
20100878,로켓슈즈스튜디오,제작사,
20104257,로터리즈 코미션 오브 웨스턴,제작사,
20104258,로터스 픽쳐스,제작사,
20103776,로터스 필름,"제작사,배급사",
20104064,로터스-필름 지엠비에이치,기타,
20102121,로튼 엔터테인먼트,제작사,
20104254,로퍼트 픽쳐스 코퍼레이션,"제작사,배급사",
20102474,로필름 SA,기타,
20101199,록 미디어,,
20103110,록-어-펠라 필름,제작사,
20103213,록덤 아티스트,,
20101529,록웰아이즈 (ロックウェルアイズ),제작사,"岩井俊二
"
20104251,롤라 필름즈 에스.에이.,기타,
20103157,롬버스 미디어,제작사,
20100608,롯데쇼핑(주),"제작사,배급사,수입사,제공,저작권관련사",이철우
20104252,롱펠로우 픽쳐스,제작사,
20101205,루디 모르강 프로덕션,제작사,
20104262,루멘 필름즈,제작사,
20103996,루미에르 프로덕션즈,제작사,
20104050,루이자 필름프로덕션즈 지엠비에이치 앤드 코. 케이지,제작사,
20104260,루카스필름,"제작사,배급사",
20101204,루프 탑 엔터테인먼트,제작사,
20101495,루프필름즈,제작사,
20104263,룩셈부르크 필름 펀드,제작사,
20104253,룹 필름즈,제작사,
20102643,르 무톤스 송 수시 필름즈 컴퍼니,"제작사,배급사",
20104230,르 스튜디오 카날+,기타,
20104235,르 아마튜어스,제작사,
20102455,르 퍼티츠 루미에르,제작사,
20103282,르 프레스노이 스튜디오 내셔널 데스 아츠 컨템포레인,"제작사,배급사",
20103105,르 프로덕션즈 드 라 라턴,제작사,
20104084,르 필름 펠리아스,기타,
20104236,르 필름즈 13,"제작사,배급사",
20102533,르 필름즈 두 로자즈,"제작사,배급사",
20104242,르 필름즈 두 시드,제작사,
20102751,르 필름즈 두 쥬디,"제작사,배급사",
20102152,르 필름즈 두 카로스,"제작사,배급사",
20104081,르 필름즈 두 타마린,제작사,
20102956,르 필름즈 두 프와소,"제작사,배급사",
20104061,르 필름즈 드 라 보이시어,"제작사,배급사",
20104241,르 필름즈 드 라 수앤,제작사,
20104240,르 필름즈 드 라 콜롬브,제작사,
20102449,르 필름즈 드 롭세르바토와르,제작사,
20102799,르 필름즈 드 마이,제작사,
20103777,르 필름즈 드 앙주,"제작사,배급사",
20104239,르 필름즈 비젼 4,제작사,
20104238,르 필름즈 알랭 사드,"제작사,배급사",
20102626,르 필름즈 어 플러 드 포 ,"제작사,배급사",
20104237,르 필름즈 에이4,제작사,
20101954,르 필름즈 이시,"제작사,배급사",
20101815,르 필름즈 프랭세,제작사,
20103189,르네상스 픽쳐스,제작사,
20104232,리 다니엘스 엔터테인먼트,제작사,
20102193,리 리 필름즈,제작사,
20103199,리갈 필름,"제작사,배급사",
20103271,리골로 필름 2000,제작사,
20101195,리노 필름,제작사,
20102095,리바 필름프로덕션,제작사,
20102882,리버드라이브 프로덕션,제작사,
20101810,리버스 앵글,기타,
20100996,리브라더스엔터테인먼트,"제작사,수입사,기타",
20101190,리빌 엔터테인먼트,제작사,
20101191,리빌래이션즈 엔터테인먼트,제작사,
20102566,리빙 스피릿 픽쳐스,"제작사,배급사",
20102945,리스큐드 필름,제작사,
20100598,리앤리필름프로덕션,제작사,이진영
20102275,리얼프러덕트,"제작사,배급사",
20100674,리엔엔터테인먼트,"수입사,기타",
20101185,리젠시 엔터프라이즈,제작사,
20104054,리퀴드 블루스 프로덕션,제작사,
20104129,리틀 모어,"제작사,배급사",
20104248,리틀 베어,"제작사,배급사",
20101188,리퍼블릭 엔터테인먼트,"제작사,배급사",
20104265,린다 옵스트 프로덕션즈,제작사,
20104264,린치 사이드로 프로덕션즈,제작사,
20102290,릴 고어 프로덕션,제작사,
20103205,릴 원 엔터테인먼트,"제작사,배급사",
20100818,릴레이필름,제작사,
20104233,릴루 프로덕션즈,제작사,
20102911,림샷 엘엘씨,기타,
20102317,립 프로그 프러더션스,"제작사,배급사",
20102762,릿트윅 메모리얼 트러스트,기타,
20102606,링 롱 필름,제작사,
20100512,링더징 엔터테인먼트,제작사,
20104318,마거릭 프로덕션즈,"제작사,배급사",
20104525,마노커뮤니케이션,"제작사,배급사,수입사,투자조합",성진경
20103039,마대윤필름,제작사,마대윤
20102815,마드라고아 필름즈,"제작사,배급사",
20103063,마드라스 토키즈,"제작사,배급사",
20101532,마로이엔티,제작사,
20101534,마루엠닷컴,제작사,이양주
20102708,마르고 필름즈,"제작사,배급사",
20103686,마르스 필름,제작사,
20103828,마르티네즈-리베라 필름즈,제작사,
20104006,마리아 카르멘 데이야스,제작사,
20101535,마블 엔터테인먼트,"제작사,배급사",
20104336,마블 엔터프라이즈,제작사,
20104294,마세 뉴펠드 프로덕션즈,제작사,
20103892,마아지 필름,제작사,
20102833,마이어픽 프로덕션즈,"제작사,배급사",
20103684,마이크 조스 프로덕션즈,제작사,
20103644,마이크로-스코프,제작사,
20104357,마이클 로벨 프로덕션즈,제작사,
20104356,마이클 앨던 프로덕션즈,제작사,
20102629,마이클 앨렌 리시 프로덕션즈,기타,
20104358,마이클런 엔터테인먼트,"제작사,배급사",
20101536,마이필름,기타,
20104363,마인드파이어 엔터테인먼트,제작사,
20104364,마인즈 아이 픽쳐스,제작사,
20104362,마일로 프로덕션즈,제작사,
20102892,마일즈 프로덕션즈,제작사,
20103218,마일즈 필름즈,"제작사,배급사",
20102157,마일즈 필름즈 프로덕션즈,기타,
20104314,마젤린 엔터테인먼트,기타,
20103247,마카 프로덕션,기타,
20104338,마타도르 픽쳐스,제작사,
20102469,마탄자 시네,제작사,
20103880,마티니 필름 컴퍼니,제작사,
20102789,마틴 홀딩스 에이.브이.브이.,"제작사,배급사",
20104311,마필름,"제작사,배급사",
20102611,마하간 필름즈,제작사,
20100249,마하인더스트리(주),"제작사,배급사,수입사",최재철
20104320,마흔-라킨,제작사,
20104331,만다린 필름즈,"제작사,배급사",
20102069,만다린 필름즈 디스트리뷰션,"제작사,배급사",
20103102,만달레이 스포츠 엔터테인먼트,제작사,
20104328,만달레이 엔터테인먼트,제작사,
20104330,만달레이 픽쳐스,"제작사,배급사",
20104333,만돌린 엔터테인먼드,제작사,
20101835,만드라고라,기타,
20102684,말리부 크릭 스테이트 파크,,
20103030,말보로 로드 갱 프로덕션즈,제작사,
20104327,말파소 프로덕션즈,제작사,
20104335,망가 엔터테인먼트,"제작사,배급사",
20102580,매그넘 필름즈,제작사,
20104316,매그넛 프러？션스,제작사,
20102849,매닉 엘엘씨,제작사,
20102670,매드 애플 필름즈,"제작사,배급사",
20104297,매드 챈스,제작사,
20101880,매드 필름즈/에로스 인터내셔널,기타,
20104300,매드 하우스,제작사,
20103037,매드캡 픽쳐스,제작사,
20104302,매드하우스 프로덕션즈,제작사,
20101537,매드하우스(マッドハウス),제작사,
20102380,매리엔 필름즈 오와이,기타,
20104340,매버릭 엔터테인먼트,"제작사,배급사",
20104308,매작 필름즈,제작사,
20102513,매직 박스 모션 픽쳐스,제작사,
20103431,매트릭스 프로덕션즈,제작사,
20102567,맥글리브리 프리맨 필름즈,"제작사,배급사",
20104326,맥맬바프 프로덕션즈,"제작사,제공",
20104078,맥맬바프 필름 하우스,제작사,
20103206,맥스 필름즈 프로덕션즈,"제작사,배급사",
20102262,맨-홀 필름즈,제작사,
20104332,맨데이트 픽쳐스,"제작사,배급사",
20101805,맨드레이크 필름즈,제작사,
20104334,맨디 필름즈,"제작사,배급사",
20101898,머니패니 필름프로덕션,제작사,
20104350,머린 필름즈,제작사,
20104325,머제스틱 필름즈 인터내셔널,"제작사,배급사",
20103402,머천트 아이버리 프로덕션즈,"제작사,배급사",
20102013,머틀리즈,"제작사,배급사",
20104339,머티리얼,제작사,
20104056,머흐 파라즈 필름,기타,
20104391,먼디 레인 엔터테인먼트,제작사,
20104086,멀티 미디어 이에스티,제작사,
20103801,멀티비디오,"제작사,배급사",
20101899,멍고 프로덕션 피티와이,기타,
20103722,메가 발리우드,제작사,
20102508,메가헤르츠 티비 펀세프로덕션,제작사,
20104346,메두사 프러두지오네,"제작사,배급사",
20103245,메멘토 필름즈,배급사,
20101968,메시도르 필름즈,제작사,
20103890,메이 아 필름즈 프로덕션,"제작사,배급사",
20102174,메이킹 필름 프로덕션즈 리미티드,기타,
20100214,메이필름(주),제작사,이미경
20103113,메인 스트리트 무비 컴퍼니,"제작사,배급사",
20102501,메인라인 릴리징,"제작사,배급사",
20104323,메인스트림 에스.에이.,"제작사,배급사",
20103550,메탈 독 프로덕션즈,제작사,
20104353,메트로돔 필름즈,제작사,
20104354,메트로폴리탄,배급사,
20103121,메프리스 필름즈,제작사,
20102141,멕시칸 필름 인스티튜트,제작사,
20104349,멜람포 시네마토그라피카,제작사,
20102057,멜빈 시몬 프로덕션즈,"제작사,배급사",
20103945,멤피스 필름,제작사,
20102706,멤피스 필름즈 에이비,기타,
20104383,모건 크릭 프로덕션즈,"제작사,배급사",
20104384,모건 힐 필름즈,제작사,
20104378,모나크 픽쳐스,제작사,
20104377,모나크 홈 비데오,"제작사,배급사",
20104385,모닝 캄 엔터테인먼트 그룹,제작사,
20104374,모던 미디어 필름프로덕션,제작사,
20103408,모레나 필름즈,"제작사,배급사",
20103727,모멘텀 프로덕션즈,제작사,
20104376,모멘텀 필름즈,,
20102635,모비올라 필름 오크 텔레비전 에이비,"제작사,배급사",
20102086,모스 프로덕션즈,제작사,
20104387,모스필름,"제작사,배급사",
20102450,모스필름 시네마 컨선,기타,
20103946,모어 도그스 ,제작사,
20102435,모웰펀드 필름 인스티튜트,제작사,
20104386,모자이크 미디어 그룹,"제작사,홍보사",
20103158,모자이크 필름 그룹,제작사,
20103321,모자이크 필름즈,제작사,
20104375,모조 필름즈,제작사,
20103220,모차바 미르타마스,기타,
20103051,모텔 필름즈,"제작사,배급사",
20103290,모포 엔터테인먼트,제작사,
20103420,모호한 세이사쿠 인카이,제작사,
20104379,몬스터 프로덕션즈,제작사,
20100797,몬스터픽쳐스,"제작사,기타",
20102036,몬티 팔리디 필름,제작사,
20104380,몬티바구스 프로덕션즈,제작사,
20100437,몽마루,제작사,김진성
20103997,몽콜 필름 컴퍼니,"제작사,배급사",
20103273,몽키 퍼즐,제작사,
20100230,몽타쥬엔터테인먼트(주),"제작사,배급사,수입사",구성원
20100590,몽토영작(주),"제작사,배급사,수입사",최성훈
20102540,무비 스크린 엔터테인먼트,제작사,
20103235,무비 파트너스 인 모션 필름,제작사,
20103983,무비메이커스 노드 에이비,제작사,
20100331,무비센트,"배급사,수입사",나홍석
20103692,무비즈2씨,"제작사,배급사",
20100250,무비즈엔터테인먼트㈜,"제작사,배급사,수입사",소병무
20104388,무빙 픽쳐스,"제작사,배급사",
20102168,무빙 픽쳐스 저팬,기타,
20104381,문라이트 필름즈 사우스 아프리카,기타,
20103788,문성동화/그룹탁크,기타,
20101546,문스톤엔터테인먼트,"제작사,배급사",
20101044,문태선프로덕션,"제작사,기타",
20103865,물결,기타,
20101547,뮤추얼필름컴퍼니,제작사,
20103977,미겔 필름즈,제작사,
20103232,미드랜드 프로덕션즈,제작사,
20102924,미드필드 필름즈,제작사,
20101011,미디아트,제작사,
20104343,미디어 소소,기타,
20101878,미디어 스탠다드 컴퍼니 리미티드,기타,
20104341,미디어 아시아 필름즈,"제작사,배급사",
20104342,미디어 코퍼레이션 원,기타,
20103787,미디어 포 디벨럽먼트 트러스트,제작사,
20103516,미디어 프로 픽쳐스,기타,
20101549,미디어라인코리아,"배급사,수입사",
20100334,미디어소스,"배급사,수입사,기타",이송원
20104344,미디어스트림 필름,기타,
20104271,미디어콥,"제작사,배급사",
20103950,미디어콥 레인트리 픽쳐스,"제작사,배급사",
20101553,미디어필름,기타,
20100091,미디어필름인터내셔날(주),"제작사,수입사",김종록
20104369,미라맥스 필름즈,"제작사,배급사",
20104367,미라지,제작사,
20104368,미라지 엔터프라이즈,제작사,
20104365,미라클 픽쳐스,"제작사,배급사",
20100587,미래영화(주),제작사,백황기
20103840,미러 필름즈,"제작사,배급사",
20104370,미리쉬 컴퍼니,기타,
20104393,미리어드 픽쳐스,"제작사,배급사",
20102374,미슐랭 펠리쿨라,제작사,
20104371,미스비시 커머셜 어페어스,제작사,
20104389,미스터 무드,"제작사,배급사",
20104390,미스터 브라운 엔터테인먼트,제작사,
20104394,미스터리 클럭 시네마,제작사,
20103773,미스트럴 필름즈,제작사,
20104348,미스피어슨 필름 시브이,제작사,
20104347,미어캣 필름즈,제작사,
20101154,미코트&바사라,기타,
20104373,미텔데츠필름콘터,제작사,
20104372,미텔도이처 런드펀크,"제작사,배급사",
20104073,미토스필름,"제작사,배급사",
20104351,미티어 인디펜던트,제작사,
20101918,미확인,,
20100986,민감영화사,"제작사,기타",
20100686,민족문제연구소,"제작사,기타",김병상
20102826,민주화실천가족운동협의회,제작사,
20104359,밀라그로 필름즈,제작사,
20102562,밀레니엄 픽쳐스,제작사,
20103885,밀레니엄 필름 오와이,제작사,
20104361,밀레니엄 필름즈,"제작사,배급사",
20101555,밀레니엄필름,"제작사,배급사",
20103230,밀키웨이 이미지,"제작사,배급사",
20103858,밈 매디언 앤 텔레비전 문천,기타,
20103343,밍 프로덕션,기타,
20102657,바낫씽,제작사,
20100409,바다필름,제작사,김영혜
20102297,바드엔터테인먼츠,"제작사,배급사",
20104009,바라카씨네프로덕션즈,"제작사,배급사",
20104023,바라호나르 컴퍼니,제작사,
20104022,바르마 코퍼레이션,"제작사,배급사",
20102055,바바리아필름,"제작사,배급사",
20103811,바바리아필름앤프로덕션즈,"제작사,배급사",
20101991,바벨스버그필름,제작사,
20102433,바비부타필름,제작사,
20103083,바우산필름즈,"제작사,배급사",
20103049,바우어마르티네즈스튜디오즈,"제작사,배급사",
20102050,바움가튼머림즈프로덕션즈,제작사,
20102654,바이디 필름,제작사,
20101819,바이시클픽쳐스,제작사,
20103741,바이오/화이트프로덕션즈,제작사,
20103384,바이오그래프잔스베락,제작사,
20101999,바이올렛 필름 프로덕션,제작사,
20102062,바젤레브스프로덕션,제작사,
20102065,바즈마크필름즈,제작사,
20101859,바쿠스필름즈,제작사,
20102299,바하가리프로덕션즈,제작사,
20100973,박광수필름,"제작사,기타",
20100773,박우상필름,"제작사,기타",
20100102,박필름(주),"제작사,배급사,수입사,기타",박상인
20102249,반 피블즈 필름,제작사,
20101953,반다이비쥬얼컴패니,"제작사,배급사,제공",
20102028,반데이라엔터테인먼트,제작사,
20101106,반두비제작위원회,제작사,
20100970,반월필름,제작사,
20102575,반즈프로덕션즈,제작사,
20102619,발렌스 필름,제작사,
20101962,발리안트 돌,제작사,
20101387,발진 인터네셔널,기타,
20103072,발타자르프로덕션즈,제작사,
20101388,발할라 모션 픽쳐스,제작사,
20102586,밤더시스템유한책임회사,제작사,
20103998,밤데드필름,"제작사,배급사",
20102198,밥앤파트너스컴패니,"제작사,배급사",
20102197,밥야리프로덕션즈,"제작사,배급사",
20103106,배너엔터테인먼트,"제작사,배급사",
20102096,배드무비즈,제작사,
20102796,배드보이컬쳐,제작사,
20102585,배드애스시네마,제작사,
20103200,배런츠필름,제작사,
20103366,배어보드즈프로덕션즈,제작사,
20100772,배용균프로덕션,제작사,
20102604,배이어리셔런드펑크,"제작사,배급사,제공",
20100658,배창호프로덕션,제작사,배창호
20102044,배틀그라운드프로덕션즈,제작사,
20102040,배틀로얄프로덕션커미트,제작사,
20103479,배틀플랜프로덕션즈,제작사,
20101029,배프로덕션,제작사,
20101559,백록프로덕션,배급사,
20100757,백성시네마,제작사,
20101998,백필름즈,"제작사,배급사",
20102118,밴더스핑크,제작사,
20102110,밴드잇필름즈,제작사,
20103716,밴시,제작사,
20102942,밴쿠버 필름 스쿨,"제작사,배급사",
20103573,밸리버나필름즈,제작사,
20102010,밸커필름인베스터스,제작사,
20101389,뱅가드 애니메이션,제작사,
20101390,뱅가드 엔터테인먼트,"제작사,배급사",
20101391,뱅가드 필름 프로덕션,제작사,
20103175,뱅거필름즈,"제작사,배급사",
20102124,버그맨러스티그프로덕션즈,제작사,
20103085,버그프로덕션즈,제작사,
20102293,버님-머레이프로덕션즈,"제작사,배급사",
20103994,버들꿈네,제작사,
20101939,버디필름크리에이티브워크샵,제작사,
20103129,버질 위드리치 필름프로덕션,제작사,
20102004,버첼러파티프로덕션즈,제작사,
20101395,버티고 엔터테인먼트,제작사,
20103426,버티고 프로덕션,제작사,
20102672,벅스비필름즈,제작사,
20102405,번사이드엔터테인먼트,"제작사,배급사",
20100494,범진영화(주),"제작사,수입사",오일수
20102285,벙갈로우78프로덕션즈,제작사,
20103007,베가 필름,배급사,
20103299,베네세파코포치,제작사,
20103676,베니거,제작사,
20102093,베드램픽쳐스,제작사,
20102087,베드포드폴스프로덕션즈,제작사,
20101397,베리머치소 프로덕션,제작사,
20103437,베베필름즈,제작사,
20102127,베사메무쵸픽쳐스,제작사,
20102341,베쉬켐피르필름즈,제작사,
20103611,베스터포트,제작사,
20102132,베스트픽쳐쇼컴패니,제작사,
20102034,베이직픽쳐스,제작사,
20103278,베이징구오송프로덕션,제작사,
20102919,베이징로사트필름앤티브이프로덕션,제작사,
20103337,베이징유스스튜디오,제작사,
20103253,베이징이스트어스컬쳐럴디벨로프먼트,,
20101812,베이징존보미디어,,
20103223,베이징징글컬쳐디벨로프먼트컴패니,,
20103850,베이징탑타임즈티브이앤필름즈인베스트먼트,제작사,
20102827,베이징포비든시티필름,제작사,
20102975,베이징필름아카데미,"제작사,제공",
20101392,베이트 헬머 프로덕션,제작사,
20102899,베커엔터테인먼트,"제작사,배급사",
20102961,베크필름,제작사,
20103959,베터세이프프로덕션즈,제작사,
20102948,베트남 피쳐 필름 스튜디오,제작사,
20103724,벡-테로엔터테인먼트,제작사,
20103702,벤츠필름그룹,제작사,
20101394,벤타나로사 프로덕션,제작사,
20103891,벨라필름,"제작사,배급사",
20101830,벨루가필름,제작사,
20100814,벨벳 옥토퍼스,,
20104296,벨벳 클럽 프로덕션,제작사,
20102107,벨에어엔터테인먼트,제작사,
20100615,벨진인터내셔널,"배급사,수입사",김정욱
20103520,벨츠버그필름즈,제작사,
20102877,벨패스트,제작사,
20103242,보갈라콘픽쳐스,제작사,
20102201,보나피데프로덕션즈,제작사,
20103119,보노보코,"제작사,배급사",
20102282,보니 본 헬몰트 필름,제작사,
20102325,보드스캐넌에이린,"제작사,배급사,제공",
20101563,보라소프트랜드,배급사,
20102846,보스브라더스필름앤티브이프로덕션즈,"제작사,배급사",
20100688,보스톤미디어,제작사,
20103081,보야나필름,"제작사,배급사",
20102936,보영영화사,제작사,
20102717,보울레인오바이른프로덕션,"제작사,배급사",
20102365,보지에,제작사,
20103874,보카보카프로덕션즈,제작사,
20103286,보코모티브드기어앤올슨에이비,제작사,
20102704,보쿠필름즈,제작사,
20102103,보헤미안프로덕션즈,제작사,
20101565,복스3 필름,"제작사,배급사",
20102203,복싱캣필름즈,"제작사,배급사",
20103374,본 피그렛 시스터즈,제작사,
20103368,본야드엔터테인먼트,제작사,
20102329,볼키노베테일리겅스,"제작사,배급사",
20103399,볼티모어스프링크릭프로덕션즈,제작사,
20102017,볼티모어픽쳐스,제작사,
20103418,부다페스트필름즈튜디오,제작사,
20102367,부세할버슈미트,제작사,
20104038,부쉬엔터테인먼트코퍼레이션,제작사,
20103515,북필름,제작사,
20103641,불불필름,제작사,
20101405,불칸 프로덕션,제작사,
20103879,붐스무비프로덕션,제작사,
20103633,붐타운미디어,제작사,
20101987,붓다뎁다굽타프로덕션즈,제작사,
20101393,브나비스타 인터네셔널,기타,
20102857,브라운백필름즈,"제작사,배급사",
20102018,브라운썸머필름,제작사,
20103513,브라운엔터테인먼트그룹,제작사,
20102268,브라이나프로덕션즈,제작사,
20102377,브라이스페드로레티,,
20103669,브라이언월드프로덕션즈유한책임회사,"제작사,배급사",
20102227,브라이트라이트픽쳐스,"제작사,배급사",
20102357,브라질텔레콤,제작사,
20102206,브래드그레이픽쳐스,제작사,
20102209,브래드자이온즈필름즈,제작사,
20102216,브랜디와인프로덕션즈,제작사,
20102220,브랜트앨런,제작사,
20102260,브로드웨이비디오,"제작사,배급사",
20102506,브로드캐스팅에이전시,제작사,
20103779,브룩스필름즈,"제작사,배급사",
20103966,브리드,제작사,
20102235,브리스톨베이프로덕션즈,제작사,
20103961,브리티쉬라이온필름코퍼레이션,"제작사,배급사",
20103363,브리티쉬브로드캐스팅코퍼레이션,"제작사,배급사",
20102246,브리티쉬스크린,"제작사,배급사,제공",
20102242,브리티쉬인터내셔널픽쳐스,"제작사,배급사",
20103089,브리티쉬컬럼비아필름,제작사,
20102238,브리티쉬필름카운실,"제작사,배급사,제공",
20103060,브릴리언트아이디어그룹,제작사,
20102231,브릴스테인그레이엔터테인먼트,"제작사,홍보사",
20103062,브림스톤엔터테인먼트유한책임회사,"제작사,배급사",
20102345,브릿지+터널,제작사,
20104053,브릿지노스필름즈,"제작사,배급사",
20103458,브링크필름즈,"제작사,배급사",
20101566,브에나비스타,기타,
20102274,브에나비스타인터내셔널,"제작사,배급사",
20102000,브에나비스타인터내셔널텔레비전,"제작사,배급사",
20102280,브에나비스타픽쳐스,"제작사,배급사",
20102579,브에나비스타홈엔터테인먼트,"제작사,배급사",
20102722,브이 탈랜트 필름 앤 비디오,기타,
20101826,브이&알 플래닝,"제작사,배급사",
20101385,브이씨엘 커뮤니케이션,배급사,
20101386,브이오엑스 3 필름,제작사,
20102175,블라인딩엣지픽쳐스,제작사,
20101817,블랙마리아,"제작사,배급사",
20102664,블랙마이어인더스트리즈,제작사,
20103270,블랙스카이엔터테인먼트,제작사,
20102165,블랙앤블러엔터테인먼트,제작사,
20104030,블랙앤화이트 ,제작사,
20103124,블랙앤화이트프로덕션즈,제작사,
20103404,블랙엔터테인먼트텔레비전,"제작사,배급사",
20102011,블랭크페이지프로덕션즈,제작사,
20102750,블럭투디스트리뷰션,제작사,
20102714,블럼이스라엘프로덕션즈,제작사,
20103057,블로우업픽쳐스,"제작사,배급사",
20102348,블루라이더픽쳐스,"제작사,배급사,제공",
20103476,블루마크프로덕션즈,제작사,
20103291,블루매직픽쳐스,제작사,
20103909,블루무스필름즈,제작사,
20100425,블루버스 픽쳐스,제작사,정인봉 
20101570,블루스카이스튜디오,제작사,
20102182,블루스카이스튜디오스,제작사,
20103454,블루스카이에이비,제작사,
20103016,블루스트릭필름즈,제작사,
20103398,블루아이즈프로덕션즈,"제작사,배급사",
20103163,블루언더그라운드,"제작사,배급사",
20101871,블루터틀,제작사,
20102196,블루튤립,제작사,
20102190,블루트레인프로덕션즈,제작사,
20102699,블리스픽쳐스,제작사,
20102241,비겔/메일러필름즈,제작사,
20100883,비공일프로젝트애니메이션,"제작사,기타",
20103973,비디오 플래닝,"제작사,배급사",
20103491,비디오필름,제작사,
20102861,비레그프로덕션즈,"제작사,배급사",
20103666,비로드프로덕션즈,제작사,
20102424,비바 필름,"제작사,배급사",
20102136,비버리디트로이트,제작사,
20102084,비버프로덕션즈,제작사,
20101803,비보필름즈,제작사,
20103443,비브이인터내셔널픽쳐스,"제작사,배급사",
20103699,비비씨내츄럴히스토리,제작사,
20101934,비비씨필름즈,"제작사,배급사,제공",
20100953,비손텍,"제작사,기타",
20103798,비수-엘,"제작사,배급사",
20101986,비스카이비,"제작사,배급사",
20102128,비씨필름즈,제작사,
20101398,비아 디지털,제작사,
20101971,비아이엠,"제작사,배급사",
20101399,비아콤 프로덕션,"제작사,배급사",
20102816,비앙카필름즈,"제작사,배급사",
20102698,비앤더블유필름즈,제작사,
20102931,비앤에스크리에이션웍스하우스,제작사,
20103883,비에스-아이 케이케이,"제작사,배급사",
20101949,비에이프로덕션,제작사,
20103298,비엔티,"제작사,배급사",
20100698,비엠,배급사,
20102288,비엠지펀하우스,"제작사,배급사",
20103560,비엣남 피쳐 필름 아이,기타,
20102184,비엣남 피쳐 필름 에이전시,기타,
20103667,비오비앤파트너즈,"제작사,배급사",
20102041,비오에스디필름즈유한책임회사,제작사,
20100998,비유엠영화,제작사,
20101881,비젼 필름 컴퍼니,기타,
20100147,비주얼베이(주),"배급사,수입사",홍명욱
20103323,비쥬비스워나스필름앤씨비즈웍스테이션,,
20100872,비쥬얼 컬쳐럴 그룹 지타,,
20102907,비지비,"제작사,배급사",
20102690,비지비프로덕션즈,제작사,
20101975,비케이시네마,제작사,
20100080,비케이시네마(주),"제작사,기타",이석기
20102362,비코우즈엔터테인먼트,제작사,
20102072,비콘커뮤니케이션즈,제작사,
20102079,비콘픽쳐스,제작사,
20103900,비터스엔드,"제작사,배급사,투자조합",
20104026,비터필름즈,제작사,
20100671,비테크놀로지,"수입사,기타",
20102682,비포지티브미디어그룹,제작사,
20103133,빅노이즈필름즈,제작사,
20104076,빅대디비어것츠,제작사,
20102144,빅비치필름즈,제작사,
20101572,빅스,기타,
20101979,빅월드시네마,"제작사,배급사",
20103934,빅웨스트,제작사,
20102302,빅토리어스 필름,제작사,
20102153,빅투머로우프로덕션즈,제작사,
20102148,빅티켓프로덕션즈,제작사,
20102693,빅패티프로덕션즈,제작사,
20101122,빅풋필름,제작사,
20103152,빅픽쳐미디어코퍼레이션,제작사,
20103511,빅헤드프로덕션즈,제작사,
20103468,빈드위드사운드비젼,제작사,
20101404,빈일 필름,제작사,
20101403,빌리얼파 필름프로덕션,제작사,
20101400,빌리지 로드쇼 엔터테인먼트,배급사,
20101402,빌리지 로드쇼 프로덕션,,
20103406,빌플림톤스튜디오스,제작사,
20103836,사가 프로덕션,기타,
20101221,사기타르 필름,"제작사,배급사",
20102189,사라사비 시네루,기타,
20103894,사랑하는사람들,제작사,
20101226,사무엘 골드윈 컴퍼니,"제작사,배급사",
20102952,사무엘 골드윈 필름,배급사,
20101224,사미토즈 프로덕션,제작사,
20101219,사반 엔터테인먼트,기타,
20101273,사우스 오스트라리안 필름 코퍼레이션,기타,
20102191,사이런스 브로큰 파운데이션,기타,
20102798,사이버플록 스튜지오,제작사,
20102612,사이버플릭스,제작사,
20101254,사이블링 프로덕션,제작사,
20103598,사투 지투,제작사,
20103572,사티야짓 레이 필름 아카이브,기타,
20101977,사하라 필름,,
20104100,사하몽콜 필름 인터내셔널,"제작사,배급사",
20103506,사하몽콜필름 ,배급사,
20101295,산달 프로덕션,제작사,
20102897,산동 필름 스튜디오,제작사,
20102353,산타미라 프로듀지오니,제작사,
20100135,산하프로덕션(주),,
20101223,살루드 프로덕션,제작사,
20101907,살토필름,제작사,
20102205,삼도,,
20100496,삼부파이낸스엔터테인먼트(주),"제작사,수입사",민경
20101225,삼사 필름 S.a.r.l.,"제작사,배급사",
20102783,삼아,기타,
